DOT_Number,Company_Name,DBA_Name,Representative_Name,Representative_Title,Phone,Email,Street_Address,City,State,Zip_Code,Current_Insurance_Carrier,Policy_Expiration_Date,Insurance_Amount_On_File,Fleet_Size,Number_of_Drivers,Operation_Type,Entity_Type
4380332,"S&Z CARGO LLC","",,,5137878506,SIROJKHON1979@GMAIL.COM,,GOSHEN,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-05,750000.0,1,0,,""
3903653,"SENGSTOCK & KIDS ENTERPRISES LLC","",,,4198343046,sengstockkidsenterprises@yahoo.com,,WAUSEON,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-05,750000.0,2,0,,""
4215354,"SHB GLOBAL LLC","",,,3608655555,shbgloballlc@gmail.com,,LOVELAND,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-05,750000.0,1,0,,""
2339275,"SOUROU TRUCKING LLC","",,,6146200014,S_GARBAMOUSSA@YAHOO.COM,,"GROVE CITY",OH,"","OCCIDENTAL FIRE AND CASUALTY CO. OF N.C.",2025-08-05,750000.0,1,0,,""
3674666,"TRUST TRUCKING LLC","",,,7202310494,TRUSTTRUCKINGLLC2021@GMAIL.COM,,GAHANNA,OH,"","NORTH RIVER INSURANCE CO.",2025-08-05,750000.0,1,0,,""
3775825,"UNUM FREIGHT INC","",,,9377396001,UNUM.FREIGHT@GMAIL.COM,,DAYTON,OH,"","STATE NATIONALSPECIALTY INSCO/NATIONAL SPECIA",2025-08-05,1000000.0,149,0,,""
2570540,"US MEGA TRANSPORT INC","",,,9379070707,go@megatransport.us,,"WEST CHESTER",OH,"","STATE NATIONALSPECIALTY INSCO/NATIONAL SPECIA",2025-08-05,1000000.0,60,0,,""
3694001,"V & R GROUP LLC","",,,5133772672,VRGROUP802@GMAIL.COM,,MAINEVILLE,OH,"","NORTH RIVER INSURANCE CO.",2025-08-05,750000.0,1,0,,""
4264032,"ZEUS EXPRESS LLC","",,,5714308488,NECATI.ULUTURK1@GMAIL.COM,,DAYTON,OH,"","GREAT WEST CASUALTY CO.",2025-08-05,750000.0,1,0,,""
4203832,"8091 YAZEN INC","",,,5134996877,HAROONZAROUR3@GMAIL.COM,,"WEST CHESTER",OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-06,750000.0,1,0,,""
4228123,"A-DUB MULTI SERVICES LLC","",,,6143649027,AIKEEMWYCHE15.AW@GMAIL.COM,,COLUMBUS,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-06,750000.0,1,0,,""
4313878,"ABREU TRANSPORTATION LLC","",,,6146951122,ABREUJOSE1025@GMAIL.COM,,HILLIARD,OH,"","EVERSPAN INSURANCE COMPANY",2025-08-06,750000.0,1,0,,""
4130523,"AL AND F GROUP LLC","",,,8338369090,dispatch@alandfgroup.com,,CINCINNATI,OH,"","TRISURA SPECIALTY INSURANCE COMPANY",2025-08-06,750000.0,4,0,,""
3960185,"AMIR LOGISTICS LLC","",,,9377410108,DISPATCH@AMIRLOGISTIX.COM,,CLEVELAND,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-06,750000.0,1,0,,""
4438067,"BAKU CARGO LLC","",,,5132934432,BAKUCARGOLLC@GMAIL.COM,,"WEST CARROLLTON",OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-06,750000.0,1,0,,""
3492147,"BAY TRUCKING LLC","",,,7739572895,BAYTRUCK87@GMAIL.COM,,COLUMBUS,OH,"","NORTHLAND INSURANCE COMPANY",2025-08-06,750000.0,1,0,,""
4324673,"BD NOURR TRANSPORTATION","",,,2163196751,BABAD2501@GMAIL.COM,,CLEVELAND,OH,"","BERKSHIRE HATHAWAY DIRECT INSURANCE COMPANY",2025-08-06,1000000.0,1,0,,""
3244108,"COAST TO COAST TRANSIT LLC","",,,6145984183,COASTTOCOASTTRANSITLLC@GMAIL.COM,,COLUMBUS,OH,"","GREAT WEST CASUALTY CO.",2025-08-06,1000000.0,2,0,,""
3791576,"CYBER CARGO XPRESS LLC","",,,6145001892,CYBERCARGOXPRESS@GMAIL.COM,,"NEW ALBANY",OH,"","INCLINE CASUALTY COMPANY",2025-08-06,1000000.0,10,0,,""
4448693,"DANGO EXPRESS LLC","",,,2163724651,DANGOEXPRESS24@GMAIL.COM,,"NORTH ROYALTON",OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-06,750000.0,1,0,,""
3464645,"DWYER TRUCKING LLC","",,,7404640861,DWYERTRUCKING19@YAHOO.COM,,WINCHESTER,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-06,750000.0,4,0,,""
4372931,"FAP SOLUTIONS LLC","",,,2163922314,PARRILLAWILFREDO77@GMAIL.COM,,LORAIN,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-06,750000.0,1,0,,""
3599542,"HATTERY TRUCKING LLC","",,,3307051156,HATTERY.TRUCKING@GMAIL.COM,,NAVARRE,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-06,750000.0,4,0,,""
3439395,"HUMBLE CARRIER INC","",,,5598901801,HUMBLECARRIER2020@GMAIL.COM,,SOLON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-06,750000.0,5,0,,""
1459835,"HUMPHREY UNLIMITED LLC","",,,5132665287,HUMPHREYSCOTT@ME.COM,,GOSHEN,OH,"","CENTRAL MUTUAL INSURANCE COMPANY",2025-08-06,750000.0,1,0,,""
4295568,"ISAAC'S TRANSPORT LLC","",,,5132186999,isaacstransportllc01@gmail.com,,"WEST UNION",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-06,750000.0,2,0,,""
3533252,"JCF TRANSPORT LLC","",,,4198522121,JOYCEG@TSTCINC.COM,,"FORT RECOVERY",OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-06,750000.0,2,0,,""
4339499,"KEEKEE LOGISTICS LLC","",,,2162153340,SHAKILA.SEAWRIGHT3291@GMAIL.COM,,"MAPLE HEIGHTS",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-06,750000.0,1,0,,""
4438874,"LATO REALTY LLC","",,,6145357042,LATOREALTY@GMAIL.COM,,WESTERVILLE,OH,"","EVERSPAN INSURANCE COMPANY",2025-08-06,750000.0,1,0,,""
4131531,"MAHADEV LOGISTICS LLC","",,,6147258524,MAHADEVLOGISTICSLLC@GMAIL.COM,,DELAWARE,OH,"","SOUTHLAKE SPECIALTY INSURANCE COMPANY",2025-08-06,750000.0,10,0,,""
639338,"MATTHEW J MAPLE","M & J TRUCKING",,,3304019750,M_J_TRUCKING@LIVE.COM,,"MINERAL CITY",OH,"","NORTHLAND INSURANCE COMPANY",2025-08-06,750000.0,1,0,,""
2882462,"MAWIE TRANSPORTATION LLC","",,,6145986476,ABDULLAHIMAWIE33@GMAIL.COM,,COLUMBUS,OH,"","SENTRY SELECT INSURANCE COMPANY",2025-08-06,750000.0,1,0,,""
4426812,"MERA TRANSPORT LLC","",,,4194666274,MERATRANSPORT25@GMAIL.COM,,TOLEDO,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-06,750000.0,1,0,,""
4412644,"MOK GROUP LLC","",,,2169521869,DISPATCH@MOKLOGISTICS.COM,,BRUNSWICK,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-06,750000.0,1,0,,""
3562176,"NY PRIME CORP","",,,4404295820,SAFETY@NYPRIMECORP.COM,,MENTOR,OH,"","CANAL INSURANCE CO.",2025-08-06,750000.0,3,0,,""
4403089,"OSKOR EXPRESS LLC","",,,5132249959,OSKOREXPRESSLLC@GMAIL.COM,,MORROW,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-06,750000.0,1,0,,""
81418,"PIQUA TRANSFER & STORAGE COMPANY","","DANIEL E HOBLIT",Representative,"(937) 773-3743",dan.hoblit@piquatransfer.com,,PIQUA,OH,"","CANAL INSURANCE CO.",2025-08-06,750000.0,30,0,,""
4434887,"PRIME MILE LOGISTICS LLC","",,,7077407077,PRIMEMILELOGISTICSLLC@GMAIL.COM,,"WEST CHESTER",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-06,750000.0,1,0,,""
4286721,"PRJX FREIGHT LLC","",,,6143096523,PRJXFREIGHT@GMAIL.COM,,COLUMBUS,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-06,750000.0,1,0,,""
3648663,"PURDY HAULING LLC","",,,3303416609,PURDHAUL@GMAIL.COM,,CANTON,OH,"","NATIONAL INDEMNITY COMPANY",2025-08-06,300000.0,1,0,,""
4424215,"RJKC ENTERPRISES LLC","",,,5132254213,RODNEYPOMPEY116@GMAIL.COM,,CINCINNATI,OH,"","CANAL INSURANCE CO.",2025-08-06,750000.0,1,0,,""
4442000,"RL HAROLD TRANSPORTATION LLC","",,,5136787622,ROBERTHAROLD.RH@GMAIL.COM,,CINCINNATI,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-06,300000.0,0,0,,""
4251100,"RONIN TRANSPORT LLC","",,,3036677228,RONIN.TRANSPORT@YAHOO.COM,,KENT,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-06,750000.0,1,0,,""
2516451,"SHABAD TRANSPORT INC","",,,5133422800,HR@SHABADTRANSPORTINC.COM,,"WEST CHESTER",OH,"","SOUTHLAKE SPECIALTY INSURANCE COMPANY",2025-08-06,750000.0,31,0,,""
3937635,"TAYAZON TRANS LLC","",,,5137643161,dispatch@tayazontransllc.com,,CINCINNATI,OH,"","BENCHMARK SPECIALTY INSURANCE CO.",2025-08-06,750000.0,4,0,,""
4219791,"UP EXPRESS TRANSPORTATION LLC","",,,6146488125,ALLEBRANDTEDER1@GMAIL.COM,,"LEWIS CENTER",OH,"","EVERSPAN INSURANCE COMPANY",2025-08-06,750000.0,1,0,,""
3718616,"US EAGLE LOGISTICS LLC","",,,7203653068,USEAGLELOGISTICSLLC@GMAIL.COM,,COLUMBUS,OH,"","ARTISAN & TRUCKERS CASUALTY COMPANY",2025-08-06,750000.0,1,0,,""
2529981,"A&C TRUCKING LLC","",,,7279452842,candysbeautyspot@gmail.com,,CLEVELAND,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-07,750000.0,0,0,,""
3867379,"ALL AROUND LOGISTICS LLC","",,,6146684250,ALLAROUNDLOGISTICS22@GMAIL.COM,,COLUMBUS,OH,"","CANAL INSURANCE CO.",2025-08-07,750000.0,1,0,,""
4420826,"ARAL TRANS INC","",,,7176037733,INFO@ARALTRANSINC.COM,,LOVELAND,OH,"","EVERSPAN INSURANCE COMPANY",2025-08-07,750000.0,1,0,,""
3683645,"BARAKA FREIGHT LLC","PATRICK M BARAKA",,,5133282615,MBALEP1@GMAIL.COM,,DAYTON,OH,"","CANAL INSURANCE CO.",2025-08-07,750000.0,1,0,,""
2446862,"BROS TRANSPORT LLC","",,,2065046684,BROSTRANSPORT84@GMAIL.COM,,"TIPP CITY",OH,"","BENCHMARK INSURANCE COMPANY",2025-08-07,750000.0,5,0,,""
2450082,"BRYANT'S TRANSPORTATION LLC","",,,4404297669,BRYANTSTRANSPORTATION@YAHOO.COM,,MACEDONIA,OH,"","DB INSURANCE CO., LTD (U.S.BRANCH)",2025-08-07,750000.0,1,0,,""
4186750,"COAST TO COAST HEAVY HAUL INC","",,,9377410063,HEAVYHAUL2008@GMAIL.COM,,DAYTON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-07,750000.0,3,0,,""
3725461,"DA CARGO LLC","",,,4434775333,DACARGOSAFETY@GMAIL.COM,,FRANKLIN,OH,"","TRISURA SPECIALTY INSURANCE COMPANY",2025-08-07,750000.0,4,0,,""
4042274,"DDS TRANSPORTATION LLC","",,,6149724923,DDSTRANSPORTATION2@GMAIL.COM,,COLUMBUS,OH,"","EVERSPAN INSURANCE COMPANY",2025-08-07,300000.0,2,0,,""
4059160,"DONITAS BASKET DELIGHTS LLC","CREATOR TRANSPORT",,,7407090005,CREATORTRANSPORT@GMAIL.COM,,REYNOLDSBURG,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-07,750000.0,1,0,,""
3419445,"EALY TRUCKING LTD","",,,4197044960,ealytrucking@gmail.com,,TOLEDO,OH,"","CENTRAL MUTUAL INSURANCE COMPANY",2025-08-07,750000.0,2,0,,""
3581150,"GOBIND LLC","",,,9377893749,gobindllc003@gmail.com,,"TIPP CITY",OH,"","CANAL INSURANCE CO.",2025-08-07,750000.0,6,0,,""
4106337,"I & S EXTRA CAPACITY LLC","",,,3306517388,IS_LOGISTICS@YAHOO.COM,,BROOKFIELD,OH,"","ALLEGHENY CASUALTY COMPANY",2025-08-07,0.0,0,0,,""
4112908,"JAS LINE TRUCKING LLC","",,,3309329681,JASLINETRUCK1@GMAIL.COM,,"E LIVERPOOL",OH,"","EVERSPAN INSURANCE COMPANY",2025-08-07,750000.0,1,0,,""
4367668,"LESTER SPROW FARMS LLC","",,,5056440085,LESTERSPROW@GMAIL.COM,,HICKSVILLE,OH,"","AUTO OWNERS INSURANCE COMPANY",2025-08-07,750000.0,3,0,,""
4406999,"LMAA LOGISTICS LLC","",,,6144417840,LMAALOGISTICS@GMAIL.COM,,COLUMBUS,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-07,750000.0,0,0,,""
3261768,"NEW LEVEL LOGISTICS LLC","",,,4439341024,SMLSTOKES@GMAIL.COM,,CINCINNATI,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-07,750000.0,1,0,,""
4438065,"R CARGO GROUP LLC","",,,9098700707,RCARGOGROUPLLC@GMAIL.COM,,MAINEVILLE,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-07,750000.0,1,0,,""
1302396,"RIHAL TRANSPORT INC","",,,5134657048,RIHALTRANSPORT@YAHOO.COM,,MONROE,OH,"","BERKLEY CASUALTY COMPANY",2025-08-07,750000.0,6,0,,""
4440611,"SKFZ EXPRESS LLC","",,,6465733727,SKFZEXPRESS@GMAIL.COM,,COLUMBUS,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-07,750000.0,1,0,,""
2784408,"SSC LOGISTIC LLC","",,,6145260370,business@ssclog.com,,COLUMBUS,OH,"","BENCHMARK SPECIALTY INSURANCE CO.",2025-08-07,750000.0,30,0,,""
2976707,"STANDARD FREIGHT SERVICES OF OHIO INC","SFS OF OHIO INC",,,9544441971,SFSOFOHIOINC@YAHOO.COM,,BRECKSVILLE,OH,"","UNITED STATES FIRE INSURANCE CO.",2025-08-07,750000.0,52,0,,""
2542556,"SUNLIGHT TRUCKING LLC","",,,6148862996,SUNLIGHTTRUCKINGLLC2020@GMAIL.COM,,COLUMBUS,OH,"","OCCIDENTAL FIRE AND CASUALTY CO. OF N.C.",2025-08-07,750000.0,8,0,,""
2943018,"SYD INC","",,,3309036397,SYD.INC@YAHOO.COM,,AKRON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-07,750000.0,1,0,,""
3072769,"USG TRUCKING INC","",,,3154019603,USGTRUCKINGINC@GMAIL.COM,,DAYTON,OH,"","OCCIDENTAL FIRE AND CASUALTY CO. OF N.C.",2025-08-07,750000.0,3,0,,""
4336633,"VERO HAUL LLC","",,,5204774389,VEROHAUL@OUTLOOK.COM,,CINCINNATI,OH,"","EVERSPAN INSURANCE COMPANY",2025-08-07,750000.0,1,0,,""
3945471,"WHITE RED WHITE LLC","",,,2248447970,safety@wrwllc.com,,LOVELAND,OH,"","CANAL INSURANCE CO.",2025-08-07,750000.0,15,0,,""
4037888,"ABT TRANSPORT LLC","",,,2675798340,ABTDISPATCH2023@GMAIL.COM,,REYNOLDSBURG,OH,"","NORTHLAND INSURANCE COMPANY",2025-08-08,750000.0,1,0,,""
3704729,"AMQ LOGISTICS LLC","",,,"",AMQsafety@GMAIL.COM,,MAINVILLE,OH,"","ARTISAN & TRUCKERS CASUALTY COMPANY",2025-08-08,750000.0,1,0,,""
4404940,"ASPHALT-MATERIALS TRANSPORT LLC","",,,5139133521,TERENCETOLLIVER1@GMAIL.COM,,CINCINNATI,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-08,750000.0,1,0,,""
4434876,"AWS DELIVERY LLC","",,,9178154572,GALOAW56@GMAIL.COM,,CINCINNATI,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-08,1000000.0,1,0,,""
2888611,"BARRELS AND BRIDGES TOURS","",,,4404886250,GREG@BARRELSANDBRIDGESTOURS.COM,,JEFFERSON,OH,"","NATIONAL INDEMNITY COMPANY",2025-08-08,1500000.0,4,0,,""
3777432,"CARGOKINGS LLC","",,,6144629527,admin@CARGOKINGSLLC.COM,,COLUMBUS,OH,"","AMTRUST INSURANCE COMPANY",2025-08-08,750000.0,2,0,,""
3838532,"FAMILY FIRST TRANSPORTATION LLC","",,,6143549953,FAMILYFIRSTLLC03@GMAIL.COM,,COLUMBUS,OH,"","CANAL INSURANCE CO.",2025-08-08,750000.0,1,0,,""
3028594,"GENERAL LOGISTICS LLC","",,,4437220787,GENERALLLC1@GMAIL.COM,,DAYTON,OH,"","OCCIDENTAL FIRE AND CASUALTY CO. OF N.C.",2025-08-08,750000.0,8,0,,""
1885723,"GOLDEN TRANSPORT LLC","",,,3308409004,GAGAN_MANN2000@HOTMAIL.COM,,TWINSBURG,OH,"","BERKSHIRE HATHAWAY HOMESTATE INSURANCE COMPAN",2025-08-08,750000.0,2,0,,""
4200384,"H J M TRUCKING LLC","",,,3306636150,HJMTRUCKING23@GMAIL.COM,,"MINERAL CITY",OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-08,750000.0,1,0,,""
1251631,"HALTER TRANSPORT LLC","",,,4195769191,djHalter@haltertransport.com,,OAKWOOD,OH,"","EASTERN ATLANTIC INSURANCE COMPANY",2025-08-08,750000.0,4,0,,""
4437804,"IMRON 010 LLC","",,,6462755849,IMRON010LLC@GMAIL.COM,,"MAYFIELD HEIGHTS",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-08,750000.0,1,0,,""
3901999,"JASS94 LLC","",,,9377059257,JASS94LLC@GMAIL.COM,,XENIA,OH,"","EASTERN ATLANTIC INSURANCE COMPANY",2025-08-08,750000.0,2,0,,""
2133034,"JEFF'S AUTO REPAIR & TOWING INC","",,,4406323130,jeffsinctmc@mail.com,,MIDDLEFIELD,OH,"","DONEGAL MUTUAL INSURANCE COMPANY",2025-08-08,1000000.0,5,0,,""
1925528,"KEN'S TLLTL HAULING LLC","KENNETH W BRIDGES",,,6142969960,KBRIDGES085@gmail.com,,COLUMBUS,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-08,750000.0,2,0,,""
511909,"KINGSVILLE TOWING & REPAIR INC","",,,4402241213,kingsvilletowing@live.com,,KINGSVILLE,OH,"","WEST BEND INSURANCE COMPANY",2025-08-08,750000.0,4,0,,""
4436830,"KRYSTALS TRUCKING LLC","",,,3107339544,krystalstrucking@gmail.com,,COLUMBUS,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-08,750000.0,1,0,,""
4398893,"LAW LOGISTICS LLC","",,,4199895979,OFFICE.LAWLOGISTICS@GMAIL.COM,,SHELBY,OH,"","TEXAS INSURANCE COMPANY",2025-08-08,750000.0,1,0,,""
3415011,"LINESTAR LOGISTICS LLC","",,,5137951155,LINESTARLOGISTICS@GMAIL.COM,,CINCINNATI,OH,"","EVERSPAN INSURANCE COMPANY",2025-08-08,750000.0,1,0,,""
4136721,"MEIMA TRANS LLC","",,,3472606044,MEIMATRANSLLC@GMAIL.COM,,CINCINNATI,OH,"","AMTRUST INSURANCE COMPANY",2025-08-08,750000.0,1,0,,""
4162121,"MMC LOGISTICS LLC","",,,9379867369,mmc.express06@gmail.com,,DAYTON,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-08,750000.0,1,0,,""
4448291,"MOTIVATION TEAM","",,,6147461235,GREENLARRY8@GMAIL.COM,,COLUMBUS,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-08,750000.0,1,0,,""
3669952,"MR P TRANSPORT LLC","",,,6142824818,PATRICK@MRPTRANSPORTLLC.COM,,COLUMBUS,OH,"","CANAL INSURANCE CO.",2025-08-08,750000.0,1,0,,""
4370923,"MYSR GLOBAL LOGISTICS LLC","",,,2202442218,MARIOYOUNG614@GMAIL.COM,,WESTERVILLE,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-08,750000.0,1,0,,""
3519880,"MZ TRANSPORTATION LLC","",,,6148159483,TRANSPORTMZ89@GMAIL.COM,,HILLIARD,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-08,750000.0,1,0,,""
4440684,"OCD HOME SOLUTIONS LLC","",,,2162993181,OCDHOMESOLUTIONS1@GMAIL.COM,,BRUNSWICK,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-08,750000.0,2,0,,""
538419,"PRIMETIME ENTERPRISES INC","PRIMETIME DELIVERY AND WAREHOUSE",,,4408918855,ops@primetimedelivery.com,,CLEVELAND,OH,"","DONEGAL MUTUAL INSURANCE COMPANY",2025-08-08,1000000.0,8,0,,""
4087949,"PTI CARGO INC","",,,6146013385,PTICARGO2023@GMAIL.COM,,"SOUTH LEBANON",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-08,750000.0,3,0,,""
2595466,"RB TRANSPORT LLC","",,,4195521339,RBIZZIE73@GMAIL.COM,,FREMONT,OH,"","CANAL INSURANCE CO.",2025-08-08,1000000.0,2,0,,""
4432016,"RBRIII LLC","",,,4192701181,RBRIIILLC@GMAIL.COM,,TOLEDO,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-08,750000.0,1,0,,""
3177075,"S & S TRANS LLC","LOGEX TRANS",,,4842827000,dispatch@SSTRANSLLC.COM,,CINCINNATI,OH,"","NATIONAL UNION FIRE INS. CO. OF PITSBGH. PA",2025-08-08,1000000.0,35,0,,""
4435160,"SPEED CARGO LLC","",,,9296236693,SPEEDCARGOTRUCKING@GMAIL.COM,,MASON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-08,750000.0,1,0,,""
4421514,"SUNRISE TRUCKING LLC","",,,5135489217,SUNRISETRUCKING@YAHOO.COM,,MIAMISBURG,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-08,750000.0,1,0,,""
4347869,"SVAN LOGISTIC LLC","",,,4402998785,SVANLOGISTIC@GMAIL.COM,,CLEVELAND,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-08,750000.0,1,0,,""
4449188,"TITAN & COVIC TRANSPORTATION LLC","",,,2169560423,LANACOVIC4@GMAIL.COM,,"NORTH RIDGEVILLE",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-08,750000.0,1,0,,""
2591779,"UNITED PLOWING INC","TIMELY TRANSPORTATION SOLUTIONS",,,4405545884,"",,"BROADVIEW HEIGHTS",OH,"","EASTERN ATLANTIC INSURANCE COMPANY",2025-08-08,750000.0,1,0,,""
3931665,"USP TRANSPORTATION LLC","",,,2398504774,USP.TRANSPORT1@GMAIL.COM,,MASON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-08,1000000.0,1,0,,""
4410929,"WESTWOOD EQUIPMENT LLC","",,,7406292632,JONATHAN@WOODHEATINGAC.COM,,NEWPORT,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-08,1000000.0,6,0,,""
3666021,"WL BROWN LOGISTICS LLC","",,,9293167722,Wlbrownlogistics@icloud.com,,LOVELAND,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-08,750000.0,1,0,,""
4446094,"2RBS TRANSPORTATION LLC COMPANY","",,,5132238735,GO2RBS@GMAIL.COM,,CINCINNATI,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-09,750000.0,1,0,,""
2010433,"A & G EXPRESS LLC","",,,4129081101,agexpress@live.com,,"TIPP CITY",OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-09,750000.0,3,0,,""
2959005,"CLEVELAND FREIGHT SYSTEMS LLC","",,,21647444345,T.Turnick@outlook.com,,"GARFIELD HEIGHTS",OH,"","ALLEGHENY CASUALTY COMPANY",2025-08-09,0.0,0,0,,""
4038340,"FORCE FREIGHT LLC","",,,5136550070,dispatch@force-freight.com,,CINCINNATI,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-09,750000.0,2,0,,""
3302823,"HAMILTON AGRI TRANSPORT & FARM","HAT & FARM",,,4408120705,JORDAN@HAMILTONAGRITRANSPORT.COM,,JEFFERSON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-09,750000.0,5,0,,""
3308859,"JNG TRANSPORT LLC","",,,2163332206,JNGTRANSPORTLLC@HOTMAIL.COM,,CLEVELAND,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-09,750000.0,1,0,,""
3672227,"NAS EXPRESS LLC","",,,5022991661,NASEXPRESS21@GMAIL.COM,,"HUBER HEIGHTS",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-09,750000.0,2,0,,""
4449712,"UNITED LOGISTIC SERVICE LLC",ULS,,,5137750939,SAFETY@UNITEDLOGISTICSERVICE.NET,,CINCINNATI,OH,"","GEICO GENERAL INSURANCE COMPANY",2025-08-09,750000.0,1,0,,""
4149533,"WRAP GENIUS LLC","B & B CARRIER SERVICES",,,5138330784,WRAP.GENIUS@YAHOO.COM,,HARRISON,OH,"","GEICO GENERAL INSURANCE COMPANY",2025-08-09,1000000.0,2,0,,""
3214488,"AJ TRUCKING SERVICES LLC","",,,8004541035,Info@AJtrucking.COM,,WESTERVILLE,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-10,750000.0,12,0,,""
292096,"CAVALIER TRANSPORTATION INC","",,,4199428000,greg@cavaliertransportation.com,,WILLSHIRE,OH,"","MIDWEST FAMILY MUTUAL INSURANCE COMPANY",2025-08-10,750000.0,11,0,,""
3870074,"CS LOGISTICS LLC","",,,4403681170,OFFICE@CSLOGISTICSLLC.NET,,MENTOR,OH,"","NORTHLAND INSURANCE COMPANY",2025-08-10,750000.0,2,0,,""
3452993,"HERNANDEZ ENTERPRISES LLC","",,,6315780458,hernandezyordany@yahoo.com,,"WEST CHESTER",OH,"","EVERSPAN INSURANCE COMPANY",2025-08-10,300000.0,2,0,,""
3916959,"IBK EXPRESS INC","",,,3473360617,IBKEXPRESSINC@GMAIL.COM,,MAINEVILLE,OH,"","BULLDOG NATIONAL RRG GROUP INC",2025-08-10,750000.0,3,0,,""
4241904,"MIDNIGHT MOVERS LLC","",,,3308431843,BAILEYJERAMIAH1980@GMAIL.COM,,ROGERS,OH,"","JET INSURANCE COMPANY",2025-08-10,0.0,0,0,,""
2356464,"ROCKET EXPEDITING LLC","",,,4022828443,ROCKETEXPEDITINGLLC@GMAIL.COM,,COLUMBUS,OH,"","TRISURA SPECIALTY INSURANCE COMPANY",2025-08-10,1000000.0,15,0,,""
3279592,"ROMA EXPRESS LLC","",,,9045801959,romaexpress2020@yahoo.com,,"TIPP CITY",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-10,750000.0,1,0,,""
3465068,"RTC EXPRESS LLC","",,,4177206619,rtcexpress2025@gmail.com,,COLUMBUS,OH,"","OCCIDENTAL FIRE AND CASUALTY CO. OF N.C.",2025-08-10,750000.0,4,0,,""
3880646,"TAMT TRANSPORTATION INC","",,,2342715050,INFO@TAMTTRANS.COM,,MASON,OH,"","BENCHMARK SPECIALTY INSURANCE CO.",2025-08-10,1000000.0,16,0,,""
